id,"Country name","City name","State abbreviation",Categories,Tags
11084,,Barnstable,,"North America>United States of America>Massachusetts",
11085,,"Barre City",,"North America>United States of America>Vermont",
11086,,Barrington,,"North America>United States of America>Rhode Island",
11087,,Barrington,,"North America>United States of America>Illinois",
11088,,"Barrow County",,"North America>United States of America>Georgia",
11089,,Bartlesville,,"North America>United States of America>Oklahoma",
11090,,Bartlett,,"North America>United States of America>Illinois",
11091,,Bartlett,,"North America>United States of America>Tennessee",
11092,,Bartow,,"North America>United States of America>Florida",
11093,,Bastrop,,"North America>United States of America>Louisiana",
11094,,"Bastrop County",,"North America>United States of America>Texas",
11095,,Batavia,,"North America>United States of America>Illinois",
11096,,Batavia,,"North America>United States of America>New York",
11097,,Batesville,,"North America>United States of America>Arkansas",
11098,,"Bath County",,"North America>United States of America>Kentucky",
11099,,"Battle Ground",,"North America>United States of America>Washington",
11100,,"Bay City",,"North America>United States of America>Michigan",
11101,,"Bay City",,"North America>United States of America>Texas",
11102,,"Bay County",,"North America>United States of America>Michigan",
11103,,"Bay Minette",,"North America>United States of America>Alabama",
11104,,Bayboro,,"North America>United States of America>North Carolina",
11105,,"Bayonne City",,"North America>United States of America>New Jersey",
11106,,"Beach Haven Boro",,"North America>United States of America>New Jersey",
11107,,"Beachwood Boro",,"North America>United States of America>New Jersey",
11108,,Beacon,,"North America>United States of America>New York",
11109,,"Beacon Falls",,"North America>United States of America>Connecticut",
11111,,Bear,,"North America>United States of America>Delaware",
11112,,"Bear Gulch",,"North America>United States of America>California",
11113,,Beatrice,,"North America>United States of America>Nebraska",
11115,,Beaumont,,"North America>United States of America>California",
11116,,"Beauregard Parish",,"North America>United States of America>Louisiana",
11117,,"Beaver County",,"North America>United States of America>Pennsylvania",
11118,,"Beaver Dam",,"North America>United States of America>Wisconsin",
11119,,"Beaver Falls",,"North America>United States of America>Pennsylvania",
11120,,Beaverton,,"North America>United States of America>Oregon",
11121,,Bedford,,"North America>United States of America>Indiana",
11122,,Bedford,,"North America>United States of America>Massachusetts",
11123,,Bedford,,"North America>United States of America>Ohio",
11124,,Bedford,,"North America>United States of America>Texas",
11125,,Bedford,,"North America>United States of America>Virginia",
11126,,"Bedminster Twp.",,"North America>United States of America>New Jersey",
11127,,Beeville,,"North America>United States of America>Texas",
11128,,"Bell - Bell Gardens",,"North America>United States of America>California",
11129,,"Bell County",,"North America>United States of America>Kentucky",
11130,,"Bell Gardens",,"North America>United States of America>California",
11131,,"Bella Vista",,"North America>United States of America>Arkansas",
11132,,Bellaire,,"North America>United States of America>Texas",
11133,,"Belle Chasse",,"North America>United States of America>Louisiana",
11134,,Bellefontaine,,"North America>United States of America>Ohio",
11135,,Belleville,,"North America>United States of America>Michigan",
11136,,"Belleville Town",,"North America>United States of America>New Jersey",
11137,,Bellflower,,"North America>United States of America>California",
11138,,Bellingham,,"North America>United States of America>Washington",
11139,,Bellwood,,"North America>United States of America>Illinois",
11140,,"Belmar Boro",,"North America>United States of America>New Jersey",
11141,,Belmont,,"North America>United States of America>Massachusetts",
11142,,Belmont,,"North America>United States of America>North Carolina",
11143,,"Belmont County",,"North America>United States of America>Ohio",
11144,,Belton,,"North America>United States of America>Missouri",
11145,,Belton,,"North America>United States of America>South Carolina",
11146,,Belton,,"North America>United States of America>Texas",
11147,,Belvidere,,"North America>United States of America>Illinois",
11148,,Bemidji,,"North America>United States of America>Minnesota",
11149,,Benbrook,,"North America>United States of America>Texas",
11150,,Benicia,,"North America>United States of America>California",
11151,,Bennington,,"North America>United States of America>Vermont",
11152,,Bensenville,,"North America>United States of America>Illinois",
11153,,Benton,,"North America>United States of America>Arkansas",
11154,,"Benton County",,"North America>United States of America>Arkansas",
11155,,"Benton Harbor",,"North America>United States of America>Michigan",
11156,,Berea,,"North America>United States of America>Kentucky",
11157,,Berea,,"North America>United States of America>Ohio",
11158,,"Berkeley Twp.",,"North America>United States of America>New Jersey",
11159,,Berkley,,"North America>United States of America>Michigan",
11160,,"Berks County",,"North America>United States of America>Pennsylvania",
11161,,Berlin,,"North America>United States of America>Connecticut",
11165,,"Berlin Boro",,"North America>United States of America>New Jersey",
11166,,Berwyn,,"North America>United States of America>Illinois",
11167,,Bessemer,,"North America>United States of America>Alabama",
11168,,Bethalto,,"North America>United States of America>Illinois",
11169,,Bethany,,"North America>United States of America>Oklahoma",
11170,,"Bethany Beach",,"North America>United States of America>Delaware",
11171,,Bethel,,"North America>United States of America>Connecticut",
11172,,Bethlehem,,"North America>United States of America>New York",
11173,,Bethpage,,"North America>United States of America>Tennessee",
11174,,Beverly,,"North America>United States of America>Massachusetts",
11175,,"Beverly Hills",,"North America>United States of America>Florida",
11176,,"Beverly Hills",,"North America>United States of America>Michigan",
11177,,"Bexar County",,"North America>United States of America>Texas",
11178,,Bexley,,"North America>United States of America>Ohio",
11179,,Biddeford,,"North America>United States of America>Maine",
11180,,"Big Bear City",,"North America>United States of America>California",
11181,,"Big Lake",,"North America>United States of America>Minnesota",
11182,,"Big Rapids",,"North America>United States of America>Michigan",
11183,,"Big Spring",,"North America>United States of America>Texas",
11184,,Billerica,,"North America>United States of America>Massachusetts",
11185,,Binghamton,,"North America>United States of America>New York",
11186,,Birmingham,,"North America>United States of America>Michigan",
11187,,Bixby,,"North America>United States of America>Oklahoma",
11188,,"Black Hawk",,"North America>United States of America>Colorado",
11189,,Blackfoot,,"North America>United States of America>Idaho",
11190,,Blaine,,"North America>United States of America>Minnesota",
11191,,Blanchard,,"North America>United States of America>Louisiana",
11192,,Bloomfield,,"North America>United States of America>Indiana",
11193,,"Bloomfield Town",,"North America>United States of America>New Jersey",
11194,,Bloomington,,"North America>United States of America>Minnesota",
11195,,Bloomsburg,,"North America>United States of America>Pennsylvania",
11196,,"Blount County",,"North America>United States of America>Tennessee",
11197,,Blountville,,"North America>United States of America>Tennessee",
11198,,"Blue Island",,"North America>United States of America>Illinois",
11199,,"Blue Springs",,"North America>United States of America>Missouri",
11200,,Bluefield,,"North America>United States of America>West Virginia",
11201,,Bluffdale,,"North America>United States of America>Utah",
11202,,Blythe,,"North America>United States of America>California",
11203,,Blytheville,,"North America>United States of America>Arkansas",
11204,,Boaz,,"North America>United States of America>Alabama",
11205,,Boerne,,"North America>United States of America>Texas",
11206,,Bogalusa,,"North America>United States of America>Louisiana",
11207,,Bolingbrook,,"North America>United States of America>Illinois",
11208,,Bolivar,,"North America>United States of America>Missouri",
11209,,Bonham,,"North America>United States of America>Texas",
11210,,"Bonita Springs",,"North America>United States of America>Florida",
11211,,"Bonneville County",,"North America>United States of America>Idaho",
11212,,"Bonney Lake",,"North America>United States of America>Washington",
11213,,Boone,,"North America>United States of America>Iowa",
11214,,"Boone County",,"North America>United States of America>Arkansas",
11215,,"Boone County",,"North America>United States of America>Kentucky",
11216,,Boonville,,"North America>United States of America>Indiana",
11217,,Borden,,"North America>United States of America>Indiana",
11218,,"Bordentown City",,"North America>United States of America>New Jersey",
11219,,Borger,,"North America>United States of America>Texas",
11220,,"Bossier City",,"North America>United States of America>Louisiana",
11221,,"Bossier Parish",,"North America>United States of America>Louisiana",
11222,,Bothell,,"North America>United States of America>Washington",
11223,,"Boulder City",,"North America>United States of America>Nevada",
11224,,"Boulder County",,"North America>United States of America>Colorado",
11225,,Bountiful,,"North America>United States of America>Utah",
11226,,Bourne,,"North America>United States of America>Massachusetts",
11227,,Bowie,,"North America>United States of America>Maryland",
11228,,"Bowling Green",,"North America>United States of America>Ohio",
11229,,"Box Elder County County",,"North America>United States of America>Utah",
11230,,"Boyd County",,"North America>United States of America>Kentucky",
11231,,Bozrah,,"North America>United States of America>Connecticut",
11232,,Bradford,,"North America>United States of America>Pennsylvania",
11233,,"Bradford County",,"North America>United States of America>Pennsylvania",
11234,,Braintree,,"North America>United States of America>Massachusetts",
11235,,Brandon,,"North America>United States of America>Mississippi",
11236,,Branson,,"North America>United States of America>Missouri",
11237,,Braselton,,"North America>United States of America>Georgia",
11238,,Brattleboro,,"North America>United States of America>Vermont",
11239,,Brawley,,"North America>United States of America>California",
11240,,Brazil,,"North America>United States of America>Indiana",
11241,,"Brazos County",,"North America>United States of America>Texas",
11242,,Breckenridge,,"North America>United States of America>Colorado",
11243,,Brenham,,"North America>United States of America>Texas",
11244,,Brewster,,"North America>United States of America>Massachusetts",
11245,,"Brick Twp.",,"North America>United States of America>New Jersey",
11246,,Bridgeport,,"North America>United States of America>Michigan",
11247,,"Bridgeton City",,"North America>United States of America>New Jersey",
11248,,Bridgeview,,"North America>United States of America>Illinois",
11249,,"Brigantine City",,"North America>United States of America>New Jersey",
11250,,Brighton,,"North America>United States of America>Colorado",
11251,,Bristol,,"North America>United States of America>Connecticut",
11252,,Bristol,,"North America>United States of America>Connecticut",
11253,,Bristol,,"North America>United States of America>Tennessee",
11254,,Bristol,,"North America>United States of America>Virginia",
11255,,Brockport,,"North America>United States of America>New York",
11256,,Brockton,,"North America>United States of America>Massachusetts",
11257,,"Broken Arrow",,"North America>United States of America>Oklahoma",
11258,,Brookfield,,"North America>United States of America>Illinois",
11259,,Brookfield,,"North America>United States of America>Wisconsin",
11260,,Brookings,,"North America>United States of America>South Dakota",
11261,,Brookline,,"North America>United States of America>Massachusetts",
11262,,Brooklyn,,"North America>United States of America>Iowa",
11263,,"Brooklyn Center",,"North America>United States of America>Minnesota",
11264,,"Brooklyn Park",,"North America>United States of America>Minnesota",
11265,,Brooksville,,"North America>United States of America>Florida",
11266,,Brookwood,,"North America>United States of America>Alabama",
11267,,Broomfield,,"North America>United States of America>Colorado",
11268,,"Brown County",,"North America>United States of America>Indiana",
11269,,"Brown County",,"North America>United States of America>Ohio",
11270,,"Brown County",,"North America>United States of America>Texas",
11271,,"Brown Deer",,"North America>United States of America>Wisconsin",
11272,,Brownsburg,,"North America>United States of America>Indiana",
11273,,Brownstown,,"North America>United States of America>Indiana",
11274,,Brownsville,,"North America>United States of America>Tennessee",
11275,,Brownwood,,"North America>United States of America>Texas",
11276,,Brunswick,,"North America>United States of America>Maine",
11277,,Bryan,,"North America>United States of America>Texas",
11278,,Buchanan,,"North America>United States of America>Georgia",
11279,,"Buchanan County",,"North America>United States of America>Virginia",
11280,,"Bucks County",,"North America>United States of America>Pennsylvania",
11281,,Bucyrus,,"North America>United States of America>Ohio",
11282,,Buda,,"North America>United States of America>Texas",
11283,,"Buena Park",,"North America>United States of America>California",
11284,,Buffalo,,"North America>United States of America>Minnesota",
11285,,"Buffalo Grove",,"North America>United States of America>Illinois",
11286,,Buford,,"North America>United States of America>Georgia",
11287,,"Burbank (south Stickney)",,"North America>United States of America>Illinois",
11288,,Burgaw,,"North America>United States of America>North Carolina",
11289,,Burkburnett,,"North America>United States of America>Texas",
11290,,Burleson,,"North America>United States of America>Texas",
11291,,Burlingame,,"North America>United States of America>California",
11292,,Burlington,,"North America>United States of America>Massachusetts",
11293,,Burlington,,"North America>United States of America>North Carolina",
11294,,"Burlington Twp.",,"North America>United States of America>New Jersey",
11295,,Burnsville,,"North America>United States of America>Minnesota",
11296,,"Burr Ridge",,"North America>United States of America>Illinois",
11297,,Burton,,"North America>United States of America>Michigan",
11298,,"Butler County",,"North America>United States of America>Kentucky",
11299,,"Butler County",,"North America>United States of America>Missouri",
11300,,"Butler County",,"North America>United States of America>Ohio",
11301,,"Butler County",,"North America>United States of America>Pennsylvania",
11302,,Butner,,"North America>United States of America>North Carolina",
11303,,"Butte County",,"North America>United States of America>California",
11305,,Cadillac,,"North America>United States of America>Michigan",
11306,,Cahokia,,"North America>United States of America>Illinois",
11307,,"Calaveras County",,"North America>United States of America>California",
11308,,"Calcasieu Parish",,"North America>United States of America>Louisiana",
11309,,Caldwell,,"North America>United States of America>Idaho",
11310,,Caledonia,,"North America>United States of America>Wisconsin",
11311,,Calera,,"North America>United States of America>Alabama",
11312,,Calexico,,"North America>United States of America>California",
11313,,Calhoun,,"North America>United States of America>Georgia",
11314,,"California City",,"North America>United States of America>California",
11315,,Callaway,,"North America>United States of America>Florida",
11316,,"Calumet City",,"North America>United States of America>Illinois",
11317,,Camas,,"North America>United States of America>Washington",
11318,,"Cambria County",,"North America>United States of America>Pennsylvania",
11319,,Cambridge,,"North America>United States of America>Maryland",
11320,,Cambridge,,"North America>United States of America>Ohio",
11321,,Camden,,"North America>United States of America>Arkansas",
11322,,Camden,,"North America>United States of America>Maine",
11323,,Camden,,"North America>United States of America>South Carolina",
11324,,"Camden City",,"North America>United States of America>New Jersey",
11326,,Camden-wyoming,,"North America>United States of America>Delaware",
11327,,"Cameron County",,"North America>United States of America>Texas",
11328,,"Camp County",,"North America>United States of America>Texas",
11329,,"Camp Lejeune",,"North America>United States of America>North Carolina",
11330,,"Camp Pendleton",,"North America>United States of America>California",
11331,,"Campbell County",,"North America>United States of America>Virginia",
11332,,Campbellsville,,"North America>United States of America>Kentucky",
11333,,Canandaigua,,"North America>United States of America>New York",
11334,,Canby,,"North America>United States of America>Oregon",
11335,,"Canon City",,"North America>United States of America>Colorado",
11336,,Canton,,"North America>United States of America>Georgia",
11337,,Canton,,"North America>United States of America>Illinois",
11338,,Canton,,"North America>United States of America>Massachusetts",
11339,,Canton,,"North America>United States of America>Michigan",
