id,"City name",Categories,Title
8792,"General Santos City",Asia>Philippines,"Is General Santos City Tap Water Safe to Drink?"
8793,Geneva,Europe>Switzerland,"Is Geneva Tap Water Safe to Drink?"
8794,Genk,Europe>Belgium,"Is Genk Tap Water Safe to Drink?"
8795,Genoa,Europe>Italy,"Is Genoa Tap Water Safe to Drink?"
8796,Gent,Europe>Belgium,"Is Gent Tap Water Safe to Drink?"
8797,George,"Africa>South Africa","Is George Tap Water Safe to Drink?"
8798,"George Town","North America>Cayman Islands","Is George Town Tap Water Safe to Drink?"
8799,"George Town",Asia>Malaysia,"Is George Town Tap Water Safe to Drink?"
8800,Georgetown,"South America>Guyana","Is Georgetown Tap Water Safe to Drink?"
8801,Gera,Europe>Germany,"Is Gera Tap Water Safe to Drink?"
8802,Geraldton,Oceania>Australia,"Is Geraldton Tap Water Safe to Drink?"
8803,Getafe,Europe>Spain,"Is Getafe Tap Water Safe to Drink?"
8804,Gevgelija,"Europe>North Macedonia","Is Gevgelija Tap Water Safe to Drink?"
8805,Ghaziabad,Asia>India,"Is Ghaziabad Tap Water Safe to Drink?"
8806,Gibraltar,Europe>Gibraltar,"Is Gibraltar Tap Water Safe to Drink?"
8807,"Gibsons, BC","North America>Canada","Is Gibsons, BC Tap Water Safe to Drink?"
8808,Giessen,Europe>Germany,"Is Giessen Tap Water Safe to Drink?"
8809,Gijon,Europe>Spain,"Is Gijon Tap Water Safe to Drink?"
8810,Girona,Europe>Spain,"Is Girona Tap Water Safe to Drink?"
8811,Giurgiu,Europe>Romania,"Is Giurgiu Tap Water Safe to Drink?"
8812,Givatayim,Asia>Israel,"Is Givatayim Tap Water Safe to Drink?"
8813,Giza,Africa>Egypt,"Is Giza Tap Water Safe to Drink?"
8814,"Gjakova (Djakovica)","Europe>Kosovo (Disputed Territory)","Is Gjakova (Djakovica) Tap Water Safe to Drink?"
8815,Glasgow,"Europe>United Kingdom","Is Glasgow Tap Water Safe to Drink?"
8816,Glenrothes,"Europe>United Kingdom","Is Glenrothes Tap Water Safe to Drink?"
8817,Gliwice,Europe>Poland,"Is Gliwice Tap Water Safe to Drink?"
8818,Gloucester,"Europe>United Kingdom","Is Gloucester Tap Water Safe to Drink?"
8819,Glyfada,Europe>Greece,"Is Glyfada Tap Water Safe to Drink?"
8820,Goa,Asia>India,"Is Goa Tap Water Safe to Drink?"
8821,Godalming,"Europe>United Kingdom","Is Godalming Tap Water Safe to Drink?"
8822,Godollo,Europe>Hungary,"Is Godollo Tap Water Safe to Drink?"
8823,Goettingen,Europe>Germany,"Is Goettingen Tap Water Safe to Drink?"
8824,Goiania,"South America>Brazil","Is Goiania Tap Water Safe to Drink?"
8825,"Gold Coast",Oceania>Australia,"Is Gold Coast Tap Water Safe to Drink?"
8826,Gombak,Asia>Malaysia,"Is Gombak Tap Water Safe to Drink?"
8827,Gomel,Europe>Belarus,"Is Gomel Tap Water Safe to Drink?"
8828,"Gorzow Wielkopolski",Europe>Poland,"Is Gorzow Wielkopolski Tap Water Safe to Drink?"
8829,Gosford,Oceania>Australia,"Is Gosford Tap Water Safe to Drink?"
8830,Gostivar,"Europe>North Macedonia","Is Gostivar Tap Water Safe to Drink?"
8831,Gothenburg,Europe>Sweden,"Is Gothenburg Tap Water Safe to Drink?"
8832,Gouda,Europe>Netherlands,"Is Gouda Tap Water Safe to Drink?"
8833,Gozo,Europe>Malta,"Is Gozo Tap Water Safe to Drink?"
8834,Grahamstown,"Africa>South Africa","Is Grahamstown Tap Water Safe to Drink?"
8835,Granada,"North America>Nicaragua","Is Granada Tap Water Safe to Drink?"
8836,Granada,Europe>Spain,"Is Granada Tap Water Safe to Drink?"
8837,"Grand Bay",Africa>Mauritius,"Is Grand Bay Tap Water Safe to Drink?"
8838,"Grande Prairie","North America>Canada","Is Grande Prairie Tap Water Safe to Drink?"
8839,Graz,Europe>Austria,"Is Graz Tap Water Safe to Drink?"
8840,Greenford,"Europe>United Kingdom","Is Greenford Tap Water Safe to Drink?"
8841,Grenada,"North America>Grenada","Is Grenada Tap Water Safe to Drink?"
8842,Grenoble,Europe>France,"Is Grenoble Tap Water Safe to Drink?"
8843,Groningen,Europe>Netherlands,"Is Groningen Tap Water Safe to Drink?"
8844,Guadalajara,"North America>Mexico","Is Guadalajara Tap Water Safe to Drink?"
8845,Guadalajara,Europe>Spain,"Is Guadalajara Tap Water Safe to Drink?"
8846,Guanajuato,"North America>Mexico","Is Guanajuato Tap Water Safe to Drink?"
8847,Guangzhou,Asia>China,"Is Guangzhou Tap Water Safe to Drink?"
8848,Guarulhos,"South America>Brazil","Is Guarulhos Tap Water Safe to Drink?"
8849,"Guatemala City","North America>Guatemala","Is Guatemala City Tap Water Safe to Drink?"
8851,Guaynabo,"North America>Puerto Rico","Is Guaynabo Tap Water Safe to Drink?"
8852,Guelph,"North America>Canada","Is Guelph Tap Water Safe to Drink?"
8853,Guildford,"Europe>United Kingdom","Is Guildford Tap Water Safe to Drink?"
8854,Guimaraes,Europe>Portugal,"Is Guimaraes Tap Water Safe to Drink?"
8855,Guizhou,Asia>China,"Is Guizhou Tap Water Safe to Drink?"
8856,Gujarat,Asia>India,"Is Gujarat Tap Water Safe to Drink?"
8857,Gujranwala,Asia>Pakistan,"Is Gujranwala Tap Water Safe to Drink?"
8858,Gujrat,Asia>Pakistan,"Is Gujrat Tap Water Safe to Drink?"
8859,Gulbarga,Asia>India,"Is Gulbarga Tap Water Safe to Drink?"
8860,Guntur,Asia>India,"Is Guntur Tap Water Safe to Drink?"
8861,Gurgaon,Asia>India,"Is Gurgaon Tap Water Safe to Drink?"
8862,Guwahati,Asia>India,"Is Guwahati Tap Water Safe to Drink?"
8863,Guyancourt,Europe>France,"Is Guyancourt Tap Water Safe to Drink?"
8864,Gwalior,Asia>India,"Is Gwalior Tap Water Safe to Drink?"
8865,Gwangju,"Asia>South Korea","Is Gwangju Tap Water Safe to Drink?"
8866,Gyor,Europe>Hungary,"Is Gyor Tap Water Safe to Drink?"
8867,Gzira,Europe>Malta,"Is Gzira Tap Water Safe to Drink?"
8868,Ha'il,"Asia>Saudi Arabia","Is Ha'il Tap Water Safe to Drink?"
8869,Haarlem,Europe>Netherlands,"Is Haarlem Tap Water Safe to Drink?"
8870,Hadera,Asia>Israel,"Is Hadera Tap Water Safe to Drink?"
8871,Hafnarfjorour,Europe>Iceland,"Is Hafnarfjorour Tap Water Safe to Drink?"
8872,Hagatna,Oceania>Guam,"Is Hagatna Tap Water Safe to Drink?"
8873,"Hai Phong",Asia>Vietnam,"Is Hai Phong Tap Water Safe to Drink?"
8874,Haifa,Asia>Israel,"Is Haifa Tap Water Safe to Drink?"
8875,Haikou,Asia>China,"Is Haikou Tap Water Safe to Drink?"
8876,Halden,Europe>Norway,"Is Halden Tap Water Safe to Drink?"
8877,Haldwani,Asia>India,"Is Haldwani Tap Water Safe to Drink?"
8878,Halifax,"North America>Canada","Is Halifax Tap Water Safe to Drink?"
8879,Halifax,"Europe>United Kingdom","Is Halifax Tap Water Safe to Drink?"
8880,Halle,Europe>Germany,"Is Halle Tap Water Safe to Drink?"
8881,Halmstad,Europe>Sweden,"Is Halmstad Tap Water Safe to Drink?"
8882,Hamamatsu,Asia>Japan,"Is Hamamatsu Tap Water Safe to Drink?"
8883,Hamar,Europe>Norway,"Is Hamar Tap Water Safe to Drink?"
8884,Hamburg,Europe>Germany,"Is Hamburg Tap Water Safe to Drink?"
8885,Hameenlinna,Europe>Finland,"Is Hameenlinna Tap Water Safe to Drink?"
8886,Hamilton,"North America>Bermuda","Is Hamilton Tap Water Safe to Drink?"
8887,Hamilton,"North America>Canada","Is Hamilton Tap Water Safe to Drink?"
8888,Hamilton,"Oceania>New Zealand","Is Hamilton Tap Water Safe to Drink?"
8889,Hammamet,Africa>Tunisia,"Is Hammamet Tap Water Safe to Drink?"
8890,Hamrun,Europe>Malta,"Is Hamrun Tap Water Safe to Drink?"
8891,Hangzhou,Asia>China,"Is Hangzhou Tap Water Safe to Drink?"
8892,Hanoi,Asia>Vietnam,"Is Hanoi Tap Water Safe to Drink?"
8893,Harare,Africa>Zimbabwe,"Is Harare Tap Water Safe to Drink?"
8894,Harbin,Asia>China,"Is Harbin Tap Water Safe to Drink?"
8895,Hargeysa,Africa>Somalia,"Is Hargeysa Tap Water Safe to Drink?"
8896,Haridwar,Asia>India,"Is Haridwar Tap Water Safe to Drink?"
8897,Harlow,"Europe>United Kingdom","Is Harlow Tap Water Safe to Drink?"
8898,Harrogate,"Europe>United Kingdom","Is Harrogate Tap Water Safe to Drink?"
8899,Harrow,"Europe>United Kingdom","Is Harrow Tap Water Safe to Drink?"
8900,Hartlepool,"Europe>United Kingdom","Is Hartlepool Tap Water Safe to Drink?"
8901,Haskovo,Europe>Bulgaria,"Is Haskovo Tap Water Safe to Drink?"
8902,Hasselt,Europe>Belgium,"Is Hasselt Tap Water Safe to Drink?"
8903,Hastings,"Oceania>New Zealand","Is Hastings Tap Water Safe to Drink?"
8904,Hastings,"Europe>United Kingdom","Is Hastings Tap Water Safe to Drink?"
8905,"Hat Yai",Asia>Thailand,"Is Hat Yai Tap Water Safe to Drink?"
8906,Haugesund,Europe>Norway,"Is Haugesund Tap Water Safe to Drink?"
8907,Havana,"North America>Cuba","Is Havana Tap Water Safe to Drink?"
8908,Hawalli,Asia>Kuwait,"Is Hawalli Tap Water Safe to Drink?"
8909,Heerlen,Europe>Netherlands,"Is Heerlen Tap Water Safe to Drink?"
8910,Hefei,Asia>China,"Is Hefei Tap Water Safe to Drink?"
8911,Heidelberg,Europe>Germany,"Is Heidelberg Tap Water Safe to Drink?"
8912,Heilbronn,Europe>Germany,"Is Heilbronn Tap Water Safe to Drink?"
8913,Hellerup,Europe>Denmark,"Is Hellerup Tap Water Safe to Drink?"
8914,Helsingborg,Europe>Sweden,"Is Helsingborg Tap Water Safe to Drink?"
8915,Helsingor,Europe>Denmark,"Is Helsingor Tap Water Safe to Drink?"
8916,Helsinki,Europe>Finland,"Is Helsinki Tap Water Safe to Drink?"
8917,Heraklion,Europe>Greece,"Is Heraklion Tap Water Safe to Drink?"
8918,Herat,Asia>Afghanistan,"Is Herat Tap Water Safe to Drink?"
8919,"Herceg Novi",Europe>Montenegro,"Is Herceg Novi Tap Water Safe to Drink?"
8920,Heredia,"North America>Costa Rica","Is Heredia Tap Water Safe to Drink?"
8921,Hereford,"Europe>United Kingdom","Is Hereford Tap Water Safe to Drink?"
8922,Hermanus,"Africa>South Africa","Is Hermanus Tap Water Safe to Drink?"
8923,Hermosillo,"North America>Mexico","Is Hermosillo Tap Water Safe to Drink?"
8924,Herning,Europe>Denmark,"Is Herning Tap Water Safe to Drink?"
8925,Herzliya,Asia>Israel,"Is Herzliya Tap Water Safe to Drink?"
8926,"High Wycombe","Europe>United Kingdom","Is High Wycombe Tap Water Safe to Drink?"
8927,Hildesheim,Europe>Germany,"Is Hildesheim Tap Water Safe to Drink?"
8928,Hilversum,Europe>Netherlands,"Is Hilversum Tap Water Safe to Drink?"
8929,Hiroshima,Asia>Japan,"Is Hiroshima Tap Water Safe to Drink?"
8930,Hisar,Asia>India,"Is Hisar Tap Water Safe to Drink?"
8932,Hobart,Oceania>Australia,"Is Hobart Tap Water Safe to Drink?"
8933,"Hod Hasharon",Asia>Israel,"Is Hod Hasharon Tap Water Safe to Drink?"
8934,Hodmezovasarhely,Europe>Hungary,"Is Hodmezovasarhely Tap Water Safe to Drink?"
8935,"Hoi An",Asia>Vietnam,"Is Hoi An Tap Water Safe to Drink?"
8936,Holon,Asia>Israel,"Is Holon Tap Water Safe to Drink?"
8937,Holubice,"Europe>Czech Republic","Is Holubice Tap Water Safe to Drink?"
8938,Homagama,"Asia>Sri Lanka","Is Homagama Tap Water Safe to Drink?"
8939,Honefoss,Europe>Norway,"Is Honefoss Tap Water Safe to Drink?"
8941,Honiara,"Oceania>Solomon Islands","Is Honiara Tap Water Safe to Drink?"
8942,Hoofddorp,Europe>Netherlands,"Is Hoofddorp Tap Water Safe to Drink?"
8943,Hopkins,"North America>Belize","Is Hopkins Tap Water Safe to Drink?"
8944,Horsens,Europe>Denmark,"Is Horsens Tap Water Safe to Drink?"
8945,Horsham,"Europe>United Kingdom","Is Horsham Tap Water Safe to Drink?"
8946,Horten,Europe>Norway,"Is Horten Tap Water Safe to Drink?"
8947,Hosur,Asia>India,"Is Hosur Tap Water Safe to Drink?"
8948,Hounslow,"Europe>United Kingdom","Is Hounslow Tap Water Safe to Drink?"
8949,"Howrah (Haora)",Asia>India,"Is Howrah (Haora) Tap Water Safe to Drink?"
8950,"Hradec Kralove","Europe>Czech Republic","Is Hradec Kralove Tap Water Safe to Drink?"
8951,Hrodna,Europe>Belarus,"Is Hrodna Tap Water Safe to Drink?"
8952,HsinChu,Asia>Taiwan,"Is HsinChu Tap Water Safe to Drink?"
8953,"Hua Hin",Asia>Thailand,"Is Hua Hin Tap Water Safe to Drink?"
8954,Huaraz,"South America>Peru","Is Huaraz Tap Water Safe to Drink?"
8955,Hubli,Asia>India,"Is Hubli Tap Water Safe to Drink?"
8956,Huddersfield,"Europe>United Kingdom","Is Huddersfield Tap Water Safe to Drink?"
8957,Huelva,Europe>Spain,"Is Huelva Tap Water Safe to Drink?"
8958,Hulhumale,Asia>Maldives,"Is Hulhumale Tap Water Safe to Drink?"
8959,Hurghada,Africa>Egypt,"Is Hurghada Tap Water Safe to Drink?"
8960,Hyderabad,Asia>India,"Is Hyderabad Tap Water Safe to Drink?"
8961,Hyderabad,Asia>Pakistan,"Is Hyderabad Tap Water Safe to Drink?"
8962,Iasi,Europe>Romania,"Is Iasi Tap Water Safe to Drink?"
8963,Ibadan,Africa>Nigeria,"Is Ibadan Tap Water Safe to Drink?"
8964,Ibague,"South America>Colombia","Is Ibague Tap Water Safe to Drink?"
8965,Ibarra,"South America>Ecuador","Is Ibarra Tap Water Safe to Drink?"
8966,Ibiza,Europe>Spain,"Is Ibiza Tap Water Safe to Drink?"
8967,Ierapetra,Europe>Greece,"Is Ierapetra Tap Water Safe to Drink?"
8968,Iloilo,Asia>Philippines,"Is Iloilo Tap Water Safe to Drink?"
8969,Imphal,Asia>India,"Is Imphal Tap Water Safe to Drink?"
8970,Incheon,"Asia>South Korea","Is Incheon Tap Water Safe to Drink?"
8971,Indaiatuba,"South America>Brazil","Is Indaiatuba Tap Water Safe to Drink?"
8972,Indonesia,Asia>Indonesia,"Is Indonesia Tap Water Safe to Drink?"
8973,Indore,Asia>India,"Is Indore Tap Water Safe to Drink?"
8974,Ingolstadt,Europe>Germany,"Is Ingolstadt Tap Water Safe to Drink?"
8975,Innsbruck,Europe>Austria,"Is Innsbruck Tap Water Safe to Drink?"
8976,Invercargill,"Oceania>New Zealand","Is Invercargill Tap Water Safe to Drink?"
8977,Inverness,"Europe>United Kingdom","Is Inverness Tap Water Safe to Drink?"
8978,Ioannina,Europe>Greece,"Is Ioannina Tap Water Safe to Drink?"
8979,Ipatinga,"South America>Brazil","Is Ipatinga Tap Water Safe to Drink?"
8980,Ipoh,Asia>Malaysia,"Is Ipoh Tap Water Safe to Drink?"
8981,Ipswich,Oceania>Australia,"Is Ipswich Tap Water Safe to Drink?"
8982,Ipswich,"Europe>United Kingdom","Is Ipswich Tap Water Safe to Drink?"
8983,"Iqaluit, NU","North America>Canada","Is Iqaluit, NU Tap Water Safe to Drink?"
8984,Iquique,"South America>Chile","Is Iquique Tap Water Safe to Drink?"
8985,Irapuato,"North America>Mexico","Is Irapuato Tap Water Safe to Drink?"
8986,Irbid,Asia>Jordan,"Is Irbid Tap Water Safe to Drink?"
8987,Irkutsk,Europe>Russia,"Is Irkutsk Tap Water Safe to Drink?"
8988,Isabela,"North America>Puerto Rico","Is Isabela Tap Water Safe to Drink?"
8989,"Isfahan (Esfahan)",Asia>Iran,"Is Isfahan (Esfahan) Tap Water Safe to Drink?"
8990,Islamabad,Asia>Pakistan,"Is Islamabad Tap Water Safe to Drink?"
8991,"Isle of Wight","Europe>United Kingdom","Is Isle of Wight Tap Water Safe to Drink?"
8992,Ismailia,Africa>Egypt,"Is Ismailia Tap Water Safe to Drink?"
8993,Isparta,Europe>Turkey,"Is Isparta Tap Water Safe to Drink?"
8995,Ivano-Frankivsk,Europe>Ukraine,"Is Ivano-Frankivsk Tap Water Safe to Drink?"
8996,Ivanovo,Europe>Russia,"Is Ivanovo Tap Water Safe to Drink?"
8997,Izhevsk,Europe>Russia,"Is Izhevsk Tap Water Safe to Drink?"
8998,Izmail,Europe>Ukraine,"Is Izmail Tap Water Safe to Drink?"
8999,Izmir,Europe>Turkey,"Is Izmir Tap Water Safe to Drink?"
9000,Jabalpur,Asia>India,"Is Jabalpur Tap Water Safe to Drink?"
9001,"Jablonec nad Nisou","Europe>Czech Republic","Is Jablonec nad Nisou Tap Water Safe to Drink?"
9002,Jaffna,"Asia>Sri Lanka","Is Jaffna Tap Water Safe to Drink?"
9003,Jaipur,Asia>India,"Is Jaipur Tap Water Safe to Drink?"
9005,Jalalabad,Asia>Afghanistan,"Is Jalalabad Tap Water Safe to Drink?"
9006,Jalandhar,Asia>India,"Is Jalandhar Tap Water Safe to Drink?"
9007,Jalgaon,Asia>India,"Is Jalgaon Tap Water Safe to Drink?"
9008,Jammu,Asia>India,"Is Jammu Tap Water Safe to Drink?"
9009,Jamnagar,Asia>India,"Is Jamnagar Tap Water Safe to Drink?"
9010,Jamshedpur,Asia>India,"Is Jamshedpur Tap Water Safe to Drink?"
9011,"Janakpurdham (Janakpur)",Asia>Nepal,"Is Janakpurdham (Janakpur) Tap Water Safe to Drink?"
9012,"Jeddah (Jiddah)","Asia>Saudi Arabia","Is Jeddah (Jiddah) Tap Water Safe to Drink?"
9013,Jeju,"Asia>South Korea","Is Jeju Tap Water Safe to Drink?"
9014,"Jelenia Gora",Europe>Poland,"Is Jelenia Gora Tap Water Safe to Drink?"
9015,Jelgava,Europe>Latvia,"Is Jelgava Tap Water Safe to Drink?"
9016,Jena,Europe>Germany,"Is Jena Tap Water Safe to Drink?"
9017,Jeonju,"Asia>South Korea","Is Jeonju Tap Water Safe to Drink?"
9018,"Jerez de la Frontera",Europe>Spain,"Is Jerez de la Frontera Tap Water Safe to Drink?"
9019,Jerusalem,Asia>Israel,"Is Jerusalem Tap Water Safe to Drink?"
9020,Jessheim,Europe>Norway,"Is Jessheim Tap Water Safe to Drink?"
9021,Jiaxing,Asia>China,"Is Jiaxing Tap Water Safe to Drink?"
9022,Jihlava,"Europe>Czech Republic","Is Jihlava Tap Water Safe to Drink?"
9023,Jijel,Africa>Algeria,"Is Jijel Tap Water Safe to Drink?"
9024,Jinan,Asia>China,"Is Jinan Tap Water Safe to Drink?"
9025,Jinhua,Asia>China,"Is Jinhua Tap Water Safe to Drink?"
9026,Jizan,"Asia>Saudi Arabia","Is Jizan Tap Water Safe to Drink?"
9027,"Joao Pessoa","South America>Brazil","Is Joao Pessoa Tap Water Safe to Drink?"
9028,Jodhpur,Asia>India,"Is Jodhpur Tap Water Safe to Drink?"
9029,Joensuu,Europe>Finland,"Is Joensuu Tap Water Safe to Drink?"
9030,"Johor Bahru",Asia>Malaysia,"Is Johor Bahru Tap Water Safe to Drink?"
9031,Johvi,Europe>Estonia,"Is Johvi Tap Water Safe to Drink?"
9032,Joinville,"South America>Brazil","Is Joinville Tap Water Safe to Drink?"
9033,Jonkoping,Europe>Sweden,"Is Jonkoping Tap Water Safe to Drink?"
9034,Jorhat,Asia>India,"Is Jorhat Tap Water Safe to Drink?"
9035,Juba,"Africa>South Sudan","Is Juba Tap Water Safe to Drink?"
9036,Jubail,"Asia>Saudi Arabia","Is Jubail Tap Water Safe to Drink?"
9037,Juffair,Asia>Bahrain,"Is Juffair Tap Water Safe to Drink?"
9038,"Juiz de Fora","South America>Brazil","Is Juiz de Fora Tap Water Safe to Drink?"
9039,Juniyah,Asia>Lebanon,"Is Juniyah Tap Water Safe to Drink?"
9040,Jyvaskyla,Europe>Finland,"Is Jyvaskyla Tap Water Safe to Drink?"
9041,Kabul,Asia>Afghanistan,"Is Kabul Tap Water Safe to Drink?"
9042,Kadikoy,Europe>Turkey,"Is Kadikoy Tap Water Safe to Drink?"
9043,Kahramanmaras,Europe>Turkey,"Is Kahramanmaras Tap Water Safe to Drink?"
9044,Kairouan,Africa>Tunisia,"Is Kairouan Tap Water Safe to Drink?"
9045,Kaiserslautern,Europe>Germany,"Is Kaiserslautern Tap Water Safe to Drink?"
9046,"Kajang, Selangor",Asia>Malaysia,"Is Kajang, Selangor Tap Water Safe to Drink?"
9047,Kakinada,Asia>India,"Is Kakinada Tap Water Safe to Drink?"
9048,Kalamata,Europe>Greece,"Is Kalamata Tap Water Safe to Drink?"
9049,Kalgoorlie,Oceania>Australia,"Is Kalgoorlie Tap Water Safe to Drink?"
9050,Kaliningrad,Europe>Russia,"Is Kaliningrad Tap Water Safe to Drink?"
9051,Kalisz,Europe>Poland,"Is Kalisz Tap Water Safe to Drink?"
9052,Kalmar,Europe>Sweden,"Is Kalmar Tap Water Safe to Drink?"
9053,Kaluga,Europe>Russia,"Is Kaluga Tap Water Safe to Drink?"
9054,Kalyan,Asia>India,"Is Kalyan Tap Water Safe to Drink?"
9055,Kamloops,"North America>Canada","Is Kamloops Tap Water Safe to Drink?"
9056,Kampala,Africa>Uganda,"Is Kampala Tap Water Safe to Drink?"
9057,Kandy,"Asia>Sri Lanka","Is Kandy Tap Water Safe to Drink?"
9058,Kannur,Asia>India,"Is Kannur Tap Water Safe to Drink?"
9059,Kanpur,Asia>India,"Is Kanpur Tap Water Safe to Drink?"
9060,Kaohsiung,Asia>Taiwan,"Is Kaohsiung Tap Water Safe to Drink?"
9061,Kaposvar,Europe>Hungary,"Is Kaposvar Tap Water Safe to Drink?"
9062,Karachi,Asia>Pakistan,"Is Karachi Tap Water Safe to Drink?"
9063,"Karaganda (Qaraghandy)",Europe>Kazakhstan,"Is Karaganda (Qaraghandy) Tap Water Safe to Drink?"
9064,Karaikal,Asia>India,"Is Karaikal Tap Water Safe to Drink?"
9065,Karaj,Asia>Iran,"Is Karaj Tap Water Safe to Drink?"
9066,Karbala,Asia>Iraq,"Is Karbala Tap Water Safe to Drink?"
9067,Kardzhali,Europe>Bulgaria,"Is Kardzhali Tap Water Safe to Drink?"
9068,Karlovac,Europe>Croatia,"Is Karlovac Tap Water Safe to Drink?"
9069,"Karlovy Vary","Europe>Czech Republic","Is Karlovy Vary Tap Water Safe to Drink?"
9070,Karlskrona,Europe>Sweden,"Is Karlskrona Tap Water Safe to Drink?"
9071,Karlsruhe,Europe>Germany,"Is Karlsruhe Tap Water Safe to Drink?"
9072,Karlstad,Europe>Sweden,"Is Karlstad Tap Water Safe to Drink?"
9073,Karmiel,Asia>Israel,"Is Karmiel Tap Water Safe to Drink?"
9074,Kassel,Europe>Germany,"Is Kassel Tap Water Safe to Drink?"
9075,Kastamonu,Europe>Turkey,"Is Kastamonu Tap Water Safe to Drink?"
9076,Katerini,Europe>Greece,"Is Katerini Tap Water Safe to Drink?"
9077,Kathmandu,Asia>Nepal,"Is Kathmandu Tap Water Safe to Drink?"
9078,Katowice,Europe>Poland,"Is Katowice Tap Water Safe to Drink?"
9079,Kaunas,Europe>Lithuania,"Is Kaunas Tap Water Safe to Drink?"
9080,Kavala,Europe>Greece,"Is Kavala Tap Water Safe to Drink?"
9081,Kawasaki,Asia>Japan,"Is Kawasaki Tap Water Safe to Drink?"
9082,Kayseri,Europe>Turkey,"Is Kayseri Tap Water Safe to Drink?"
9083,Kazan,Europe>Russia,"Is Kazan Tap Water Safe to Drink?"
9084,Kecskemet,Europe>Hungary,"Is Kecskemet Tap Water Safe to Drink?"
9085,Kediri,Asia>Indonesia,"Is Kediri Tap Water Safe to Drink?"
9086,Kefalonia,Europe>Greece,"Is Kefalonia Tap Water Safe to Drink?"
9087,"Kefar Sava",Asia>Israel,"Is Kefar Sava Tap Water Safe to Drink?"
9088,Keflavik,Europe>Iceland,"Is Keflavik Tap Water Safe to Drink?"
9089,Kelowna,"North America>Canada","Is Kelowna Tap Water Safe to Drink?"
9090,Kemerovo,Europe>Russia,"Is Kemerovo Tap Water Safe to Drink?"
9091,"Kempton Park","Africa>South Africa","Is Kempton Park Tap Water Safe to Drink?"
9092,Kenitra,Africa>Morocco,"Is Kenitra Tap Water Safe to Drink?"
