id,Title,"City name",Categories
13889,"Is Kinston Tap Water Safe to Drink?",Kinston,"North America>United States of America>North Carolina"
13888,"Is Savage Tap Water Safe to Drink?",Savage,"North America>United States of America>Minnesota"
13892,"Is Sayreville Boro Tap Water Safe to Drink?","Sayreville Boro","North America>United States of America>New Jersey"
13891,"Is Kirkland Tap Water Safe to Drink?",Kirkland,"North America>United States of America>Washington"
13890,"Is Savannah Tap Water Safe to Drink?",Savannah,"North America>United States of America>Tennessee"
13893,"Is Kirkwood Tap Water Safe to Drink?",Kirkwood,"North America>United States of America>Missouri"
13896,"Is Kitsap County Tap Water Safe to Drink?","Kitsap County","North America>United States of America>Washington"
13895,"Is Kiryas Joel Tap Water Safe to Drink?","Kiryas Joel","North America>United States of America>New York"
13896,"Is Kitsap County Tap Water Safe to Drink?","Kitsap County","North America>United States of America>Washington"
13895,"Is Kiryas Joel Tap Water Safe to Drink?","Kiryas Joel","North America>United States of America>New York"
13879,"Is Sartell Tap Water Safe to Drink?",Sartell,"North America>United States of America>Minnesota"
13877,"Is Kingsburg Tap Water Safe to Drink?",Kingsburg,"North America>United States of America>California"
13882,"Is Kingsland Tap Water Safe to Drink?",Kingsland,"North America>United States of America>Texas"
13884,"Is Sauk Rapids Tap Water Safe to Drink?","Sauk Rapids","North America>United States of America>Minnesota"
13886,"Is Sault Ste. Marie Tap Water Safe to Drink?","Sault Ste. Marie","North America>United States of America>Michigan"
13885,"Is Kingston Tap Water Safe to Drink?",Kingston,"North America>United States of America>Massachusetts"
13883,"Is Sauk Tap Water Safe to Drink?",Sauk,"North America>United States of America>Illinois"
13881,"Is Saugus Tap Water Safe to Drink?",Saugus,"North America>United States of America>Massachusetts"
13880,"Is Kingsland Tap Water Safe to Drink?",Kingsland,"North America>United States of America>Georgia"
13869,"Is Santa Rosa Beach Tap Water Safe to Drink?","Santa Rosa Beach","North America>United States of America>Florida"
13868,"Is King Tap Water Safe to Drink?",King,"North America>United States of America>North Carolina"
13867,"Is Santa Paula Tap Water Safe to Drink?","Santa Paula","North America>United States of America>California"
13870,"Is King City Tap Water Safe to Drink?","King City","North America>United States of America>California"
13872,"Is King County Tap Water Safe to Drink?","King County","North America>United States of America>Washington"
13873,"Is Sapulpa Tap Water Safe to Drink?",Sapulpa,"North America>United States of America>Oklahoma"
13876,"Is Kings Mountain Tap Water Safe to Drink?","Kings Mountain","North America>United States of America>North Carolina"
13875,"Is Kings County Tap Water Safe to Drink?","Kings County","North America>United States of America>California"
13874,"Is Saraland Tap Water Safe to Drink?",Saraland,"North America>United States of America>Alabama"
13871,"Is Santaquin Tap Water Safe to Drink?",Santaquin,"North America>United States of America>Utah"
13860,"Is Kern County Tap Water Safe to Drink?","Kern County","North America>United States of America>California"
13859,"Is Santa Cruz County Tap Water Safe to Drink?","Santa Cruz County","North America>United States of America>California"
13858,"Is Kerman Tap Water Safe to Drink?",Kerman,"North America>United States of America>California"
13862,"Is Kerrville Tap Water Safe to Drink?",Kerrville,"North America>United States of America>Texas"
13861,"Is Santa Fe Springs Tap Water Safe to Drink?","Santa Fe Springs","North America>United States of America>California"
13864,"Is Kewanee Tap Water Safe to Drink?",Kewanee,"North America>United States of America>Illinois"
13866,"Is Kill Devil Hill Tap Water Safe to Drink?","Kill Devil Hill","North America>United States of America>North Carolina"
13865,"Is Kilgore Tap Water Safe to Drink?",Kilgore,"North America>United States of America>Texas"
13863,"Is Santa Margarita Tap Water Safe to Drink?","Santa Margarita","North America>United States of America>California"
13852,"Is Santa Barbara County Tap Water Safe to Drink?","Santa Barbara County","North America>United States of America>California"
13851,"Is Kent Tap Water Safe to Drink?",Kent,"North America>United States of America>Ohio"
13854,"Is Kenton County Tap Water Safe to Drink?","Kenton County","North America>United States of America>Kentucky"
13853,"Is Kent County Tap Water Safe to Drink?","Kent County","North America>United States of America>Michigan"
13855,"Is Santa Clara County Tap Water Safe to Drink?","Santa Clara County","North America>United States of America>California"
13857,"Is Keokuk Tap Water Safe to Drink?",Keokuk,"North America>United States of America>Iowa"
13856,"Is Kentwood Tap Water Safe to Drink?",Kentwood,"North America>United States of America>Michigan"
13840,"Is Kempner Tap Water Safe to Drink?",Kempner,"North America>United States of America>Texas"
13839,"Is Sandwich Tap Water Safe to Drink?",Sandwich,"North America>United States of America>Massachusetts"
13841,"Is Sandy Tap Water Safe to Drink?",Sandy,"North America>United States of America>Utah"
13844,"Is Kenmore Tap Water Safe to Drink?",Kenmore,"North America>United States of America>New York"
13843,"Is Sanford Tap Water Safe to Drink?",Sanford,"North America>United States of America>Florida"
13842,"Is Kenansville Tap Water Safe to Drink?",Kenansville,"North America>United States of America>North Carolina"
13838,"Is Kelso Tap Water Safe to Drink?",Kelso,"North America>United States of America>Washington"
13846,"Is Kennebunk Tap Water Safe to Drink?",Kennebunk,"North America>United States of America>Maine"
13845,"Is Sanford Tap Water Safe to Drink?",Sanford,"North America>United States of America>Maine"
13847,"Is Sanford Tap Water Safe to Drink?",Sanford,"North America>United States of America>North Carolina"
13849,"Is Sanger Tap Water Safe to Drink?",Sanger,"North America>United States of America>California"
13850,"Is Sanibel Island Tap Water Safe to Drink?","Sanibel Island","North America>United States of America>Florida"
13848,"Is Kennett Tap Water Safe to Drink?",Kennett,"North America>United States of America>Missouri"
13832,"Is Kearns Tap Water Safe to Drink?",Kearns,"North America>United States of America>Utah"
13831,"Is Kearney Tap Water Safe to Drink?",Kearney,"North America>United States of America>Nebraska"
13830,"Is San Luis Tap Water Safe to Drink?","San Luis","North America>United States of America>Arizona"
13834,"Is San Mateo County Tap Water Safe to Drink?","San Mateo County","North America>United States of America>California"
13833,"Is Kearny Town Tap Water Safe to Drink?","Kearny Town","North America>United States of America>New Jersey"
13836,"Is Sand Springs Tap Water Safe to Drink?","Sand Springs","North America>United States of America>Oklahoma"
13837,"Is Keller Tap Water Safe to Drink?",Keller,"North America>United States of America>Texas"
13835,"Is Keizer Tap Water Safe to Drink?",Keizer,"North America>United States of America>Oregon"
13821,"Is San Fernando Tap Water Safe to Drink?","San Fernando","North America>United States of America>California"
13825,"Is Kaukauna Tap Water Safe to Drink?",Kaukauna,"North America>United States of America>Wisconsin"
13824,"Is San Jacinto Tap Water Safe to Drink?","San Jacinto","North America>United States of America>California"
13822,"Is Kathleen Tap Water Safe to Drink?",Kathleen,"North America>United States of America>Georgia"
13826,"Is San Juan Tap Water Safe to Drink?","San Juan","North America>United States of America>Texas"
13827,"Is Kaysville Tap Water Safe to Drink?",Kaysville,"North America>United States of America>Utah"
13829,"Is Keansburg Boro Tap Water Safe to Drink?","Keansburg Boro","North America>United States of America>New Jersey"
13828,"Is San Juan Capistrano Tap Water Safe to Drink?","San Juan Capistrano","North America>United States of America>California"
13815,"Is San Carlos Tap Water Safe to Drink?","San Carlos","North America>United States of America>California"
13814,"Is Kalaheo Tap Water Safe to Drink?",Kalaheo,"North America>United States of America>Hawaii"
13813,"Is San Bruno Tap Water Safe to Drink?","San Bruno","North America>United States of America>California"
13818,"Is San Diego County Tap Water Safe to Drink?","San Diego County","North America>United States of America>California"
13817,"Is Kaneohe Tap Water Safe to Drink?",Kaneohe,"North America>United States of America>Hawaii"
13816,"Is San Clemente Tap Water Safe to Drink?","San Clemente","North America>United States of America>California"
13820,"Is Kannapolis Tap Water Safe to Drink?",Kannapolis,"North America>United States of America>North Carolina"
13819,"Is Kankakee Tap Water Safe to Drink?",Kankakee,"North America>United States of America>Illinois"
13808,"Is San Benito Tap Water Safe to Drink?","San Benito","North America>United States of America>Texas"
13807,"Is Jonesborough Tap Water Safe to Drink?",Jonesborough,"North America>United States of America>Tennessee"
13810,"Is Junction City Tap Water Safe to Drink?","Junction City","North America>United States of America>Kansas"
13809,"Is San Benito County Tap Water Safe to Drink?","San Benito County","North America>United States of America>California"
13812,"Is Justice Tap Water Safe to Drink?",Justice,"North America>United States of America>Illinois"
13811,"Is San Bernardino County Tap Water Safe to Drink?","San Bernardino County","North America>United States of America>California"
13799,"Is Salisbury Tap Water Safe to Drink?",Salisbury,"North America>United States of America>North Carolina"
13798,"Is Johnson Ranch Tap Water Safe to Drink?","Johnson Ranch","North America>United States of America>Arizona"
13801,"Is Salt Lake County Tap Water Safe to Drink?","Salt Lake County","North America>United States of America>Utah"
13800,"Is Johnston Tap Water Safe to Drink?",Johnston,"North America>United States of America>Iowa"
13803,"Is Salt Lake County County Tap Water Safe to Drink?","Salt Lake County County","North America>United States of America>Utah"
13805,"Is Sammamish Tap Water Safe to Drink?",Sammamish,"North America>United States of America>Washington"
13806,"Is Jones County Tap Water Safe to Drink?","Jones County","North America>United States of America>Georgia"
13804,"Is Joliet Tap Water Safe to Drink?",Joliet,"North America>United States of America>Illinois"
13802,"Is Johnstown Tap Water Safe to Drink?",Johnstown,"North America>United States of America>New York"
13790,"Is Salem Tap Water Safe to Drink?",Salem,"North America>United States of America>Virginia"
13792,"Is Johns Island (sta.) Tap Water Safe to Drink?","Johns Island (sta.)","North America>United States of America>South Carolina"
13791,"Is Jesup Tap Water Safe to Drink?",Jesup,"North America>United States of America>Georgia"
13789,"Is Jerseyville Tap Water Safe to Drink?",Jerseyville,"North America>United States of America>Illinois"
13794,"Is Johnson City Tap Water Safe to Drink?","Johnson City","North America>United States of America>New York"
13797,"Is Salisbury Tap Water Safe to Drink?",Salisbury,"North America>United States of America>Massachusetts"
13796,"Is Johnson County Tap Water Safe to Drink?","Johnson County","North America>United States of America>Texas"
13795,"Is Saline County Tap Water Safe to Drink?","Saline County","North America>United States of America>Arkansas"
13782,"Is Saint Simons Island Tap Water Safe to Drink?","Saint Simons Island","North America>United States of America>Georgia"
